id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,total_clicks_week8,active_days_week8,oucontent_clicks_week8,quiz_clicks_week8,resource_clicks_week8,homepage_clicks_week8,subpage_clicks_week8,glossary_clicks_week8,oucollaborate_clicks_week8,forumng_clicks_week8,label
531905,FFF,2013B,F,South East Region,No Formal quals,60-70%,0-35,N,0,180,1756.0,38.0,582.0,440.0,8.0,259.0,175.0,0.0,0.0,220.0,1
532049,FFF,2013B,M,North Western Region,Lower Than A Level,10-20,0-35,N,0,60,1494.0,36.0,159.0,793.0,14.0,151.0,174.0,0.0,0.0,174.0,0
532050,FFF,2013B,M,Scotland,HE Qualification,40-50%,0-35,N,0,60,778.0,22.0,186.0,247.0,6.0,155.0,71.0,0.0,0.0,104.0,0
532062,FFF,2013B,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,1,120,864.0,22.0,314.0,83.0,19.0,181.0,116.0,2.0,0.0,110.0,0
532428,FFF,2013B,M,Ireland,Lower Than A Level,,0-35,N,0,120,959.0,55.0,331.0,67.0,15.0,184.0,124.0,0.0,0.0,166.0,0
532436,FFF,2013B,F,Yorkshire Region,HE Qualification,20-30%,0-35,N,0,120,432.0,23.0,120.0,1.0,13.0,76.0,91.0,0.0,0.0,101.0,1
532464,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,120,238.0,8.0,91.0,0.0,10.0,51.0,43.0,0.0,0.0,33.0,0
532476,FFF,2013B,M,North Region,A Level or Equivalent,40-50%,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532575,FFF,2013B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,N,0,120,305.0,17.0,90.0,14.0,13.0,74.0,50.0,0.0,0.0,45.0,0
532578,FFF,2013B,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,60,443.0,23.0,163.0,76.0,17.0,80.0,36.0,0.0,0.0,50.0,1
532579,FFF,2013B,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,60,1759.0,46.0,783.0,128.0,19.0,152.0,203.0,0.0,0.0,319.0,1
532589,FFF,2013B,M,East Anglian Region,A Level or Equivalent,10-20,0-35,N,0,120,503.0,22.0,204.0,116.0,10.0,65.0,51.0,0.0,0.0,45.0,0
532608,FFF,2013B,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,0,60,3372.0,73.0,959.0,236.0,26.0,738.0,267.0,0.0,0.0,923.0,1
532627,FFF,2013B,M,South Region,Lower Than A Level,60-70%,0-35,N,0,60,1273.0,43.0,309.0,152.0,23.0,319.0,126.0,0.0,0.0,211.0,1
532703,FFF,2013B,M,London Region,Lower Than A Level,20-30%,0-35,N,0,60,168.0,5.0,78.0,0.0,5.0,11.0,18.0,0.0,0.0,45.0,0
532715,FFF,2013B,F,Scotland,Lower Than A Level,90-100%,0-35,N,0,120,946.0,31.0,308.0,151.0,12.0,180.0,95.0,0.0,0.0,124.0,1
532968,FFF,2013B,M,Wales,HE Qualification,20-30%,35-55,N,1,120,1890.0,50.0,725.0,229.0,8.0,324.0,177.0,0.0,0.0,342.0,1
533016,FFF,2013B,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,60,1051.0,42.0,330.0,233.0,10.0,170.0,117.0,0.0,0.0,172.0,0
533044,FFF,2013B,M,North Region,A Level or Equivalent,,0-35,N,0,60,1046.0,48.0,358.0,74.0,33.0,206.0,72.0,0.0,0.0,230.0,1
533134,FFF,2013B,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,90,1466.0,64.0,388.0,235.0,13.0,312.0,175.0,0.0,0.0,272.0,1
533172,FFF,2013B,M,South West Region,A Level or Equivalent,10-20,0-35,N,0,60,881.0,49.0,173.0,233.0,8.0,176.0,123.0,0.0,0.0,135.0,1
533198,FFF,2013B,F,East Anglian Region,Lower Than A Level,60-70%,35-55,Y,0,120,1021.0,41.0,78.0,95.0,12.0,193.0,121.0,0.0,0.0,477.0,0
533201,FFF,2013B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,N,0,120,440.0,29.0,112.0,0.0,3.0,104.0,35.0,0.0,0.0,172.0,1
533321,FFF,2013B,M,East Midlands Region,Lower Than A Level,30-40%,0-35,N,0,60,2853.0,72.0,1079.0,411.0,64.0,511.0,273.0,0.0,0.0,415.0,1
533348,FFF,2013B,M,North Region,Lower Than A Level,30-40%,0-35,N,0,90,840.0,45.0,316.0,9.0,10.0,229.0,98.0,0.0,0.0,150.0,0
533458,FFF,2013B,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,120,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
533485,FFF,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,0,60,257.0,13.0,95.0,7.0,6.0,45.0,55.0,0.0,0.0,37.0,1
533535,FFF,2013B,M,Ireland,HE Qualification,,0-35,N,0,180,995.0,39.0,580.0,35.0,21.0,94.0,122.0,0.0,0.0,101.0,1
533614,FFF,2013B,M,Ireland,A Level or Equivalent,50-60%,0-35,N,0,60,1335.0,45.0,350.0,61.0,14.0,276.0,108.0,0.0,0.0,446.0,1
533709,FFF,2013B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,Y,0,120,188.0,11.0,82.0,0.0,9.0,34.0,27.0,0.0,0.0,30.0,0
533874,FFF,2013B,M,London Region,A Level or Equivalent,0-10%,0-35,N,0,90,262.0,20.0,127.0,0.0,7.0,46.0,33.0,0.0,0.0,30.0,0
533929,FFF,2013B,M,East Midlands Region,A Level or Equivalent,10-20,0-35,N,0,90,1040.0,32.0,342.0,239.0,8.0,160.0,131.0,0.0,0.0,112.0,1
533944,FFF,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,N,0,60,445.0,23.0,143.0,1.0,33.0,73.0,63.0,0.0,0.0,114.0,0
533997,FFF,2013B,M,Ireland,Lower Than A Level,30-40%,35-55,N,0,60,1108.0,42.0,395.0,340.0,15.0,127.0,62.0,0.0,0.0,133.0,0
534014,FFF,2013B,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,0,180,825.0,40.0,258.0,112.0,19.0,168.0,96.0,0.0,0.0,101.0,0
534037,FFF,2013B,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,0,60,1776.0,41.0,594.0,225.0,19.0,279.0,200.0,0.0,0.0,357.0,1
534064,FFF,2013B,M,Scotland,Lower Than A Level,40-50%,0-35,N,0,120,2023.0,61.0,528.0,310.0,13.0,432.0,198.0,0.0,0.0,433.0,1
534234,FFF,2013B,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,0,60,1419.0,46.0,466.0,238.0,12.0,218.0,134.0,0.0,0.0,237.0,0
534346,FFF,2013B,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,483.0,19.0,81.0,126.0,10.0,75.0,66.0,0.0,0.0,101.0,0
534431,FFF,2013B,F,South Region,HE Qualification,70-80%,0-35,N,0,60,1523.0,56.0,380.0,81.0,17.0,281.0,131.0,0.0,0.0,554.0,1
534602,FFF,2013B,M,South West Region,A Level or Equivalent,70-80%,0-35,N,0,60,1239.0,31.0,531.0,104.0,19.0,143.0,135.0,1.0,0.0,199.0,1
534609,FFF,2013B,M,Scotland,Lower Than A Level,30-40%,0-35,N,0,60,510.0,24.0,191.0,41.0,10.0,90.0,68.0,0.0,0.0,54.0,0
534750,FFF,2013B,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,120,1610.0,48.0,639.0,47.0,17.0,366.0,249.0,0.0,0.0,187.0,0
534784,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,N,0,60,958.0,36.0,366.0,98.0,10.0,231.0,127.0,0.0,0.0,90.0,1
534792,FFF,2013B,F,South West Region,Lower Than A Level,90-100%,35-55,N,0,120,1802.0,45.0,643.0,231.0,27.0,278.0,259.0,0.0,0.0,220.0,1
534854,FFF,2013B,M,London Region,A Level or Equivalent,60-70%,0-35,Y,0,120,711.0,31.0,264.0,112.0,20.0,36.0,109.0,0.0,0.0,117.0,0
534856,FFF,2013B,M,Ireland,A Level or Equivalent,50-60%,0-35,N,0,60,1314.0,43.0,400.0,128.0,20.0,209.0,109.0,0.0,0.0,385.0,1
534892,FFF,2013B,M,Ireland,A Level or Equivalent,40-50%,0-35,N,0,90,1138.0,46.0,328.0,83.0,54.0,167.0,146.0,0.0,0.0,288.0,0
534913,FFF,2013B,M,Ireland,A Level or Equivalent,90-100%,0-35,N,0,120,392.0,18.0,134.0,1.0,8.0,78.0,96.0,0.0,0.0,60.0,1
534944,FFF,2013B,F,East Midlands Region,Lower Than A Level,70-80%,0-35,N,0,90,151.0,9.0,46.0,1.0,4.0,20.0,27.0,0.0,0.0,39.0,0
534952,FFF,2013B,M,South West Region,A Level or Equivalent,60-70%,0-35,N,0,60,1974.0,56.0,452.0,170.0,16.0,371.0,205.0,0.0,0.0,660.0,1
534958,FFF,2013B,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,949.0,28.0,278.0,171.0,11.0,113.0,111.0,0.0,0.0,188.0,1
534962,FFF,2013B,F,West Midlands Region,Lower Than A Level,40-50%,35-55,Y,0,60,905.0,31.0,232.0,53.0,29.0,168.0,208.0,0.0,0.0,170.0,0
534989,FFF,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,0,60,832.0,41.0,150.0,127.0,10.0,99.0,75.0,0.0,0.0,337.0,1
535037,FFF,2013B,M,Scotland,Post Graduate Qualification,60-70%,35-55,N,0,60,1896.0,53.0,487.0,248.0,16.0,341.0,249.0,0.0,0.0,301.0,1
535052,FFF,2013B,M,Ireland,Lower Than A Level,50-60%,0-35,N,0,60,1992.0,62.0,596.0,349.0,23.0,382.0,240.0,0.0,0.0,306.0,0
535228,FFF,2013B,M,South Region,A Level or Equivalent,10-20,0-35,N,0,60,46.0,8.0,4.0,0.0,2.0,21.0,6.0,0.0,0.0,11.0,0
535276,FFF,2013B,M,Ireland,A Level or Equivalent,,0-35,N,0,60,286.0,21.0,89.0,11.0,13.0,56.0,41.0,0.0,0.0,65.0,0
535324,FFF,2013B,M,South Region,Lower Than A Level,60-70%,0-35,Y,0,60,571.0,44.0,95.0,94.0,7.0,141.0,67.0,0.0,0.0,154.0,0
535390,FFF,2013B,M,Wales,Lower Than A Level,30-40%,0-35,N,0,60,925.0,32.0,167.0,215.0,15.0,185.0,71.0,0.0,0.0,230.0,0
535460,FFF,2013B,M,London Region,A Level or Equivalent,60-70%,0-35,N,0,90,1211.0,59.0,403.0,1.0,44.0,184.0,129.0,0.0,0.0,388.0,0
535628,FFF,2013B,M,Ireland,A Level or Equivalent,80-90%,0-35,N,0,60,1340.0,49.0,212.0,244.0,23.0,194.0,163.0,0.0,0.0,431.0,1
535662,FFF,2013B,M,East Anglian Region,HE Qualification,40-50%,0-35,N,0,60,1373.0,60.0,385.0,280.0,14.0,259.0,135.0,0.0,0.0,236.0,1
535761,FFF,2013B,M,London Region,Lower Than A Level,10-20,0-35,N,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
535804,FFF,2013B,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,60,1439.0,55.0,585.0,218.0,19.0,240.0,157.0,0.0,0.0,144.0,1
535981,FFF,2013B,F,London Region,Lower Than A Level,0-10%,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
536038,FFF,2013B,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,120,1461.0,38.0,396.0,445.0,10.0,214.0,177.0,0.0,0.0,184.0,0
536046,FFF,2013B,M,South East Region,Lower Than A Level,30-40%,0-35,N,0,120,370.0,15.0,118.0,3.0,10.0,80.0,77.0,0.0,0.0,60.0,0
536103,FFF,2013B,M,Scotland,HE Qualification,60-70%,0-35,N,0,150,180.0,8.0,42.0,3.0,16.0,35.0,31.0,0.0,0.0,45.0,0
536125,FFF,2013B,M,Ireland,A Level or Equivalent,60-70%,0-35,N,0,90,840.0,34.0,315.0,182.0,14.0,124.0,79.0,0.0,0.0,82.0,1
536147,FFF,2013B,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,N,0,60,894.0,34.0,283.0,175.0,13.0,118.0,88.0,0.0,0.0,135.0,0
536178,FFF,2013B,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,60,3459.0,70.0,652.0,425.0,41.0,560.0,251.0,0.0,0.0,1457.0,1
536214,FFF,2013B,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,1337.0,45.0,231.0,496.0,25.0,187.0,126.0,0.0,0.0,220.0,1
536454,FFF,2013B,M,North Western Region,HE Qualification,80-90%,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
536455,FFF,2013B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,120,913.0,39.0,410.0,69.0,18.0,145.0,112.0,0.0,0.0,140.0,1
536503,FFF,2013B,M,East Anglian Region,Lower Than A Level,80-90%,0-35,N,0,60,50.0,4.0,13.0,0.0,0.0,7.0,6.0,0.0,0.0,22.0,0
536556,FFF,2013B,M,South Region,Lower Than A Level,60-70%,0-35,Y,0,60,1751.0,33.0,533.0,280.0,41.0,291.0,173.0,0.0,0.0,352.0,1
536591,FFF,2013B,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,0,60,875.0,37.0,548.0,23.0,6.0,94.0,86.0,0.0,0.0,87.0,0
536593,FFF,2013B,M,Ireland,HE Qualification,70-80%,35-55,N,0,70,1167.0,46.0,492.0,47.0,28.0,224.0,153.0,0.0,0.0,129.0,1
536681,FFF,2013B,M,North Western Region,No Formal quals,10-20,0-35,N,0,60,1045.0,36.0,443.0,43.0,5.0,128.0,107.0,0.0,0.0,269.0,0
536698,FFF,2013B,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,60,275.0,26.0,33.0,0.0,6.0,69.0,46.0,0.0,0.0,113.0,1
536843,FFF,2013B,M,North Western Region,HE Qualification,0-10%,0-35,N,0,60,245.0,21.0,74.0,3.0,7.0,74.0,24.0,0.0,0.0,44.0,0
536906,FFF,2013B,F,South Region,A Level or Equivalent,60-70%,0-35,N,0,120,663.0,33.0,250.0,158.0,8.0,110.0,57.0,0.0,0.0,67.0,1
536930,FFF,2013B,M,London Region,A Level or Equivalent,10-20,0-35,N,0,60,970.0,35.0,199.0,226.0,12.0,145.0,101.0,0.0,0.0,232.0,1
536950,FFF,2013B,F,London Region,HE Qualification,0-10%,0-35,N,0,60,501.0,17.0,102.0,187.0,6.0,32.0,60.0,0.0,0.0,89.0,1
537000,FFF,2013B,F,London Region,A Level or Equivalent,10-20,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
537028,FFF,2013B,M,Scotland,Lower Than A Level,10-20,0-35,N,0,75,50.0,6.0,12.0,0.0,0.0,16.0,11.0,0.0,0.0,7.0,0
537133,FFF,2013B,F,South East Region,Lower Than A Level,20-30%,0-35,Y,0,60,1325.0,50.0,360.0,24.0,35.0,281.0,184.0,0.0,0.0,360.0,0
537151,FFF,2013B,M,London Region,Lower Than A Level,90-100%,35-55,N,0,120,83.0,3.0,23.0,0.0,0.0,27.0,17.0,0.0,0.0,13.0,0
537335,FFF,2013B,F,London Region,No Formal quals,20-30%,35-55,N,0,60,1134.0,40.0,303.0,10.0,66.0,251.0,273.0,0.0,0.0,125.0,0
537394,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,60,575.0,19.0,160.0,165.0,11.0,51.0,78.0,0.0,0.0,86.0,0
537515,FFF,2013B,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,0,60,1035.0,38.0,312.0,199.0,22.0,145.0,105.0,0.0,0.0,199.0,1
537645,FFF,2013B,M,North Region,HE Qualification,,0-35,N,0,60,1213.0,25.0,633.0,133.0,28.0,122.0,140.0,0.0,0.0,112.0,1
537656,FFF,2013B,M,Ireland,HE Qualification,,35-55,N,0,60,1529.0,41.0,469.0,297.0,23.0,210.0,151.0,0.0,0.0,330.0,1
537672,FFF,2013B,M,London Region,Lower Than A Level,0-10%,0-35,N,0,120,1953.0,34.0,572.0,362.0,21.0,325.0,214.0,0.0,0.0,368.0,0
537674,FFF,2013B,M,London Region,Lower Than A Level,10-20,35-55,Y,0,120,131.0,16.0,42.0,0.0,4.0,34.0,24.0,0.0,0.0,22.0,0
537683,FFF,2013B,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,120,546.0,27.0,95.0,2.0,17.0,105.0,97.0,0.0,0.0,160.0,0
537687,FFF,2013B,M,North Region,Lower Than A Level,,0-35,N,0,60,1499.0,48.0,512.0,205.0,33.0,162.0,130.0,0.0,0.0,369.0,1
537700,FFF,2013B,M,Scotland,Post Graduate Qualification,90-100%,35-55,N,0,60,1507.0,28.0,459.0,181.0,22.0,233.0,217.0,0.0,0.0,311.0,0
537728,FFF,2013B,M,North Region,A Level or Equivalent,,0-35,N,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
537955,FFF,2013B,M,North Region,HE Qualification,,0-35,N,0,120,706.0,40.0,211.0,80.0,7.0,93.0,113.0,0.0,0.0,164.0,1
537980,FFF,2013B,M,Scotland,HE Qualification,10-20,0-35,N,0,60,2550.0,71.0,592.0,189.0,22.0,825.0,148.0,0.0,0.0,651.0,1
537995,FFF,2013B,M,South East Region,Lower Than A Level,90-100%,0-35,N,0,60,1298.0,44.0,451.0,85.0,22.0,261.0,128.0,0.0,0.0,231.0,0
538045,FFF,2013B,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,0,60,1110.0,29.0,332.0,277.0,20.0,142.0,110.0,0.0,0.0,197.0,1
538051,FFF,2013B,M,South Region,A Level or Equivalent,90-100%,0-35,N,0,90,179.0,7.0,47.0,28.0,3.0,26.0,46.0,0.0,0.0,28.0,0
538202,FFF,2013B,M,East Midlands Region,Lower Than A Level,60-70%,0-35,Y,0,60,780.0,30.0,254.0,43.0,27.0,132.0,113.0,0.0,0.0,188.0,1
538916,FFF,2013B,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,0,150,1212.0,51.0,597.0,55.0,13.0,240.0,119.0,0.0,0.0,130.0,1
538941,FFF,2013B,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,60,739.0,44.0,273.0,40.0,14.0,89.0,76.0,0.0,0.0,178.0,1
538949,FFF,2013B,F,South East Region,Lower Than A Level,70-80%,0-35,N,0,60,1833.0,53.0,400.0,176.0,19.0,312.0,181.0,1.0,0.0,645.0,1
539117,FFF,2013B,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,60,382.0,11.0,186.0,2.0,7.0,32.0,68.0,0.0,0.0,48.0,0
539128,FFF,2013B,M,South East Region,Lower Than A Level,90-100%,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
539219,FFF,2013B,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,120,250.0,16.0,91.0,1.0,9.0,51.0,44.0,0.0,0.0,41.0,0
539241,FFF,2013B,M,Scotland,A Level or Equivalent,90-100%,0-35,N,0,120,852.0,33.0,303.0,76.0,14.0,169.0,108.0,0.0,0.0,130.0,1
539308,FFF,2013B,M,South Region,A Level or Equivalent,20-30%,0-35,N,0,90,595.0,31.0,172.0,13.0,20.0,115.0,96.0,0.0,0.0,145.0,0
539332,FFF,2013B,M,Scotland,HE Qualification,40-50%,35-55,N,0,60,1301.0,42.0,563.0,119.0,34.0,228.0,128.0,0.0,0.0,157.0,1
539359,FFF,2013B,M,Scotland,HE Qualification,80-90%,35-55,N,0,90,1479.0,57.0,499.0,67.0,21.0,276.0,126.0,0.0,0.0,390.0,1
539364,FFF,2013B,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,90,566.0,12.0,168.0,0.0,10.0,93.0,69.0,0.0,0.0,209.0,0
539401,FFF,2013B,M,London Region,A Level or Equivalent,20-30%,35-55,N,0,60,2330.0,48.0,651.0,94.0,30.0,362.0,319.0,0.0,0.0,691.0,0
539440,FFF,2013B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,N,0,60,5972.0,74.0,2001.0,910.0,47.0,1017.0,418.0,0.0,0.0,1449.0,1
539468,FFF,2013B,F,Wales,Lower Than A Level,70-80%,35-55,N,0,60,72.0,5.0,7.0,0.0,0.0,20.0,5.0,0.0,0.0,30.0,0
539497,FFF,2013B,M,South West Region,A Level or Equivalent,60-70%,0-35,N,0,60,443.0,12.0,150.0,151.0,8.0,40.0,42.0,0.0,0.0,42.0,1
539514,FFF,2013B,F,North Region,Lower Than A Level,,0-35,N,0,60,548.0,40.0,215.0,1.0,9.0,107.0,76.0,0.0,0.0,119.0,1
539668,FFF,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
539759,FFF,2013B,M,South Region,Lower Than A Level,30-40%,35-55,N,0,60,2287.0,65.0,248.0,598.0,45.0,338.0,157.0,0.0,0.0,816.0,1
539774,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,0,60,336.0,10.0,149.0,37.0,6.0,19.0,46.0,0.0,0.0,60.0,0
539886,FFF,2013B,M,North Western Region,Lower Than A Level,20-30%,0-35,Y,0,120,701.0,23.0,144.0,180.0,18.0,98.0,84.0,0.0,0.0,132.0,0
539896,FFF,2013B,M,East Anglian Region,Lower Than A Level,20-30%,0-35,N,0,60,1285.0,59.0,389.0,208.0,25.0,255.0,81.0,0.0,0.0,270.0,1
539922,FFF,2013B,F,Scotland,HE Qualification,70-80%,35-55,N,0,60,2472.0,60.0,497.0,182.0,42.0,314.0,345.0,0.0,0.0,856.0,0
539953,FFF,2013B,M,London Region,A Level or Equivalent,70-80%,0-35,N,0,60,349.0,28.0,101.0,36.0,10.0,71.0,66.0,0.0,0.0,48.0,0
539963,FFF,2013B,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,N,0,120,2768.0,65.0,363.0,129.0,12.0,775.0,160.0,0.0,0.0,1103.0,1
539994,FFF,2013B,M,London Region,A Level or Equivalent,10-20,0-35,N,0,120,681.0,26.0,259.0,95.0,23.0,90.0,111.0,0.0,0.0,63.0,0
540054,FFF,2013B,M,South East Region,A Level or Equivalent,30-40%,0-35,N,0,60,1237.0,33.0,497.0,74.0,14.0,199.0,191.0,0.0,0.0,216.0,1
540147,FFF,2013B,M,South East Region,A Level or Equivalent,90-100%,0-35,N,0,60,673.0,15.0,200.0,132.0,5.0,79.0,82.0,0.0,0.0,118.0,0
540155,FFF,2013B,M,London Region,Lower Than A Level,50-60%,35-55,N,0,90,1301.0,32.0,529.0,68.0,15.0,165.0,240.0,0.0,0.0,185.0,0
540160,FFF,2013B,M,North Western Region,A Level or Equivalent,80-90%,0-35,N,0,60,2117.0,56.0,588.0,444.0,17.0,399.0,189.0,0.0,0.0,393.0,1
540209,FFF,2013B,M,Scotland,Lower Than A Level,60-70%,0-35,Y,0,60,1338.0,50.0,414.0,351.0,12.0,205.0,163.0,3.0,0.0,132.0,1
540224,FFF,2013B,M,North Region,Lower Than A Level,,35-55,N,0,60,942.0,28.0,277.0,22.0,25.0,163.0,74.0,0.0,0.0,321.0,1
540549,FFF,2013B,M,North Western Region,Lower Than A Level,30-40%,0-35,N,0,120,427.0,38.0,188.0,5.0,8.0,78.0,46.0,0.0,0.0,49.0,1
540577,FFF,2013B,M,South West Region,A Level or Equivalent,80-90%,0-35,N,0,120,787.0,43.0,256.0,108.0,9.0,196.0,81.0,0.0,0.0,74.0,1
540581,FFF,2013B,M,West Midlands Region,HE Qualification,80-90%,0-35,N,0,120,1340.0,45.0,386.0,185.0,11.0,251.0,153.0,0.0,0.0,276.0,0
540637,FFF,2013B,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
540713,FFF,2013B,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,120,131.0,15.0,47.0,2.0,10.0,37.0,23.0,0.0,0.0,5.0,1
540727,FFF,2013B,M,London Region,HE Qualification,20-30%,0-35,N,0,60,1586.0,45.0,745.0,109.0,33.0,201.0,156.0,0.0,0.0,256.0,1
540800,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,Y,0,90,1577.0,47.0,676.0,302.0,9.0,162.0,193.0,0.0,0.0,145.0,1
540801,FFF,2013B,M,Scotland,HE Qualification,70-80%,0-35,N,0,90,754.0,27.0,249.0,0.0,10.0,161.0,132.0,0.0,0.0,171.0,0
540997,FFF,2013B,M,Wales,A Level or Equivalent,70-80%,0-35,N,0,60,1018.0,35.0,190.0,118.0,7.0,224.0,93.0,0.0,0.0,352.0,0
541101,FFF,2013B,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,60,334.0,12.0,58.0,0.0,19.0,65.0,40.0,0.0,0.0,134.0,0
541327,FFF,2013B,F,Scotland,Lower Than A Level,30-40%,0-35,N,0,120,327.0,18.0,97.0,12.0,10.0,66.0,67.0,0.0,0.0,62.0,0
541349,FFF,2013B,M,Ireland,Lower Than A Level,,35-55,N,0,120,1592.0,39.0,533.0,98.0,13.0,249.0,184.0,0.0,0.0,385.0,1
541369,FFF,2013B,M,South West Region,Lower Than A Level,90-100%,35-55,N,0,60,76.0,7.0,19.0,28.0,8.0,9.0,9.0,0.0,0.0,0.0,0
541418,FFF,2013B,M,Yorkshire Region,Lower Than A Level,,0-35,N,0,60,1442.0,32.0,511.0,222.0,21.0,163.0,153.0,0.0,0.0,289.0,1
541521,FFF,2013B,M,Ireland,HE Qualification,0-10%,35-55,N,0,60,2210.0,47.0,1033.0,242.0,17.0,255.0,271.0,0.0,0.0,278.0,1
541579,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,0,90,1209.0,52.0,318.0,135.0,15.0,176.0,99.0,0.0,0.0,379.0,1
541753,FFF,2013B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,60,669.0,27.0,256.0,72.0,11.0,74.0,95.0,0.0,0.0,149.0,1
541781,FFF,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,150,429.0,25.0,116.0,58.0,6.0,86.0,34.0,0.0,0.0,115.0,1
541923,FFF,2013B,M,Scotland,Lower Than A Level,10-20,35-55,N,0,60,286.0,9.0,18.0,207.0,7.0,15.0,15.0,0.0,0.0,22.0,0
541999,FFF,2013B,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,0,120,51.0,4.0,4.0,0.0,7.0,9.0,11.0,0.0,0.0,12.0,0
542003,FFF,2013B,M,Ireland,Lower Than A Level,30-40%,0-35,N,0,60,953.0,37.0,267.0,285.0,38.0,100.0,110.0,0.0,0.0,127.0,1
542020,FFF,2013B,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,90,938.0,29.0,348.0,3.0,10.0,158.0,96.0,0.0,0.0,276.0,1
542026,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,0,60,1214.0,33.0,417.0,42.0,11.0,219.0,123.0,0.0,0.0,282.0,0
542062,FFF,2013B,M,London Region,Lower Than A Level,10-20,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
542100,FFF,2013B,M,North Western Region,Lower Than A Level,20-30%,0-35,N,0,60,583.0,12.0,112.0,0.0,12.0,69.0,136.0,0.0,0.0,199.0,1
